winnowing_point,eliminated_code,eliminated_name,dest_code,dest_name,transferred_votes,transfer_type
After_Retail,CON_1,CON_1,CON_2,CON_2,181.74,surplus
After_Retail,LBR_1,LBR_1,LBR_2,LBR_2,119.62,surplus
After_Retail,CON_2,CON_2,CON_3,CON_3,65.32,surplus
After_Retail,NAT_1,NAT_1,NAT_2,NAT_2,51.42,surplus
After_Retail,STY_1,STY_1,STY_2,STY_2,40.86,surplus
After_Retail,LIB_1,LIB_1,LIB_2,LIB_2,14.41,surplus
After_Retail,OAO_1,OAO_1,CUP_1,CUP_1,4.43,surplus
After_Retail,OAO_1,OAO_1,LIB_2,LIB_2,3.2,surplus
After_Retail,OAO_1,OAO_1,CON_3,CON_3,2.65,surplus
After_Retail,OAO_1,OAO_1,LBR_2,LBR_2,1.59,surplus
After_Retail,LBR_2,LBR_2,LBR_3,LBR_3,4.8,surplus
After_Retail,CUP_1,CUP_1,CUP_2,CUP_2,2.1,surplus
After_Retail,CUP_2,CUP_2,CON_3,CON_3,0.85,elimination
After_Retail,CUP_2,CUP_2,LBR_3,LBR_3,0.47,elimination
After_Retail,CUP_2,CUP_2,POP_1,POP_1,0.34,elimination
After_Retail,CUP_2,CUP_2,STY_2,STY_2,0.31,elimination
After_Retail,CUP_2,CUP_2,LIB_2,LIB_2,0.13,elimination
After_Retail,POP_1,POP_1,STY_2,STY_2,0.17,surplus
After_Retail,POP_1,POP_1,CON_3,CON_3,0.06,surplus
After_Retail,POP_1,POP_1,NAT_2,NAT_2,0.01,surplus
After_Retail,POP_1,POP_1,LBR_3,LBR_3,0.0,surplus
After_Retail,LBR_3,LBR_3,STY_2,STY_2,3.56,elimination
After_Retail,LBR_3,LBR_3,LIB_2,LIB_2,0.87,elimination
After_Retail,LBR_3,LBR_3,DSA_1,DSA_1,0.42,elimination
After_Retail,LBR_3,LBR_3,CON_3,CON_3,0.27,elimination
After_Retail,LBR_3,LBR_3,PRG_1,PRG_1,0.02,elimination
After_Retail,LIB_2,LIB_2,DSA_1,DSA_1,3.6,elimination
