winnowing_point,eliminated_code,eliminated_name,dest_code,dest_name,transferred_votes,transfer_type
After_Retail,CON_1,CON_1,CON_2,CON_2,169.77,surplus
After_Retail,LBR_1,LBR_1,LBR_2,LBR_2,106.16,surplus
After_Retail,CON_2,CON_2,CON_3,CON_3,64.09,surplus
After_Retail,NAT_1,NAT_1,NAT_2,NAT_2,54.22,surplus
After_Retail,STY_1,STY_1,STY_2,STY_2,19.31,surplus
After_Retail,LIB_1,LIB_1,LIB_2,LIB_2,19.22,surplus
After_Retail,OAO_1,OAO_1,CUP_1,CUP_1,4.86,surplus
After_Retail,OAO_1,OAO_1,LIB_2,LIB_2,3.51,surplus
After_Retail,OAO_1,OAO_1,CON_3,CON_3,2.91,surplus
After_Retail,OAO_1,OAO_1,LBR_2,LBR_2,1.74,surplus
After_Retail,LBR_2,LBR_2,LBR_3,LBR_3,2.21,surplus
After_Retail,LBR_3,LBR_3,STY_2,STY_2,1.34,elimination
After_Retail,LBR_3,LBR_3,CUP_1,CUP_1,0.32,elimination
After_Retail,LBR_3,LBR_3,LIB_2,LIB_2,0.28,elimination
After_Retail,LBR_3,LBR_3,DSA_1,DSA_1,0.2,elimination
After_Retail,LBR_3,LBR_3,CON_3,CON_3,0.06,elimination
After_Retail,LBR_3,LBR_3,PRG_1,PRG_1,0.01,elimination
After_Retail,LBR_3,LBR_3,POP_1,POP_1,0.01,elimination
After_Retail,STY_2,STY_2,POP_1,POP_1,15.76,elimination
After_Retail,STY_2,STY_2,CUP_1,CUP_1,1.89,elimination
After_Retail,STY_2,STY_2,DSA_1,DSA_1,1.41,elimination
After_Retail,STY_2,STY_2,CON_3,CON_3,0.44,elimination
After_Retail,STY_2,STY_2,PRG_1,PRG_1,0.0,elimination
After_Retail,POP_1,POP_1,CON_3,CON_3,2.96,surplus
After_Retail,POP_1,POP_1,CUP_1,CUP_1,2.62,surplus
After_Retail,POP_1,POP_1,NAT_2,NAT_2,0.52,surplus
After_Retail,CUP_1,CUP_1,CON_3,CON_3,1.59,surplus
After_Retail,CUP_1,CUP_1,LIB_2,LIB_2,0.25,surplus
After_Retail,LIB_2,LIB_2,DSA_1,DSA_1,4.69,elimination
After_Retail,LIB_2,LIB_2,PRG_1,PRG_1,3.54,elimination
After_Retail,LIB_2,LIB_2,CON_3,CON_3,0.02,elimination
After_Retail,NAT_2,NAT_2,CON_3,CON_3,40.3,elimination
After_Retail,PRG_1,PRG_1,DSA_1,DSA_1,64.56,elimination
After_Pod_A,CON_1,CON_1,CON_2,CON_2,748.2,surplus
After_Pod_A,LIB_1,LIB_1,LBR_1,LBR_1,242.19,surplus
After_Pod_A,LIB_1,LIB_1,DSA_1,DSA_1,104.33,surplus
After_Pod_A,LIB_1,LIB_1,CUP_1,CUP_1,42.72,surplus
After_Pod_A,LIB_1,LIB_1,OAO_1,OAO_1,9.77,surplus
After_Pod_A,LIB_1,LIB_1,STY_1,STY_1,0.13,surplus
After_Pod_A,LBR_1,LBR_1,LBR_2,LBR_2,569.06,surplus
After_Pod_A,NAT_1,NAT_1,CON_2,CON_2,32.11,surplus
After_Pod_A,NAT_1,NAT_1,POP_1,POP_1,14.1,surplus
After_Pod_A,NAT_1,NAT_1,CUP_1,CUP_1,0.35,surplus
After_Pod_A,CON_2,CON_2,CON_3,CON_3,25.1,surplus
After_Pod_A,DSA_1,DSA_1,LBR_2,LBR_2,7.68,surplus
After_Pod_A,DSA_1,DSA_1,STY_1,STY_1,2.02,surplus
After_Pod_A,CON_3,CON_3,POP_1,POP_1,11.46,elimination
After_Pod_A,CON_3,CON_3,CUP_1,CUP_1,8.03,elimination
After_Pod_A,CON_3,CON_3,STY_1,STY_1,2.66,elimination
After_Pod_A,CON_3,CON_3,OAO_1,OAO_1,1.64,elimination
After_Pod_A,CON_3,CON_3,LBR_2,LBR_2,1.31,elimination
After_Pod_A,OAO_1,OAO_1,CUP_1,CUP_1,354.56,elimination
After_Pod_A,OAO_1,OAO_1,LBR_2,LBR_2,149.78,elimination
After_Pod_A,OAO_1,OAO_1,STY_1,STY_1,37.32,elimination
After_Pod_A,OAO_1,OAO_1,POP_1,POP_1,0.12,elimination
After_Pod_A,CUP_1,CUP_1,LBR_2,LBR_2,51.46,surplus
After_Pod_A,CUP_1,CUP_1,STY_1,STY_1,49.51,surplus
After_Pod_A,CUP_1,CUP_1,POP_1,POP_1,48.17,surplus
After_Pod_A,LBR_2,LBR_2,STY_1,STY_1,13.89,surplus
After_Pod_A,LBR_2,LBR_2,POP_1,POP_1,0.26,surplus
After_Pod_A,POP_1,POP_1,STY_1,STY_1,535.37,elimination
After_Pod_C,CON_1,CON_1,CON_2,CON_2,1436.84,surplus
After_Pod_C,LIB_1,LIB_1,LBR_1,LBR_1,368.89,surplus
After_Pod_C,LIB_1,LIB_1,DSA_1,DSA_1,144.8,surplus
After_Pod_C,LIB_1,LIB_1,CUP_1,CUP_1,105.44,surplus
After_Pod_C,LIB_1,LIB_1,CON_2,CON_2,0.56,surplus
After_Pod_C,LIB_1,LIB_1,STY_1,STY_1,0.1,surplus
After_Pod_C,LBR_1,LBR_1,LBR_2,LBR_2,679.75,surplus
After_Pod_C,STY_1,STY_1,LBR_2,LBR_2,1.0,surplus
