district_id,state_fips,seat_count,vote_weight,nonfirst_weight,unrep_weight,below_quota_seats
36-03,36,7,207.9834,42.0891,0.0,1
36-04,36,7,303.5843,71.5723,0.0,0
36-05,36,7,263.25,64.2724,0.0,1
36-06,36,7,193.4184,25.8507,0.0,1
36-07,36,6,32.0245,3.6985,0.0,3
36-08,36,5,17.2975,2.4492,0.0,2
37-01,37,7,367.0314,95.0296,0.0,1
37-02,37,7,310.5358,52.742,0.0,0
37-03,37,7,327.6446,66.1698,0.0,1
37-04,37,6,7.0638,0.0049,0.0,4
38-01,38,2,76.8795,46.4201,25.7958,0
39-01,39,7,277.7559,50.1319,0.0,0
39-02,39,7,408.5518,60.4045,0.0,0
39-03,39,7,318.8653,59.7153,0.0,0
39-04,39,5,184.1223,60.2015,0.0,1
39-05,39,5,5.2317,0.9151,0.0,4
40-01,40,5,233.8136,83.0416,0.0,0
40-02,40,5,186.6956,49.3881,0.0,0
41-01,41,6,426.7958,90.9951,0.0,1
41-02,41,5,201.4887,44.8846,0.0,0
42-01,42,7,351.0675,89.4958,0.0,1
42-02,42,7,388.8627,96.8498,0.0,0
42-03,42,7,406.4445,69.4134,0.0,1
42-04,42,7,384.3359,78.8512,0.0,2
42-05,42,6,22.0405,3.9606,0.0,3
44-01,44,3,115.3756,58.33,2.6831,0
45-01,45,7,285.4713,61.4668,0.0,1
45-02,45,6,215.4251,55.6742,0.0,0
46-01,46,2,96.7074,67.8532,38.6471,0
47-01,47,7,255.1459,57.7107,0.0,2
47-02,47,6,357.8746,90.4217,0.0,0
47-03,47,5,182.1122,43.358,0.0,0
48-01,48,7,336.2447,79.2184,0.0,2
48-02,48,7,346.3726,96.0032,0.0,1
48-03,48,7,309.0019,43.1441,0.0,0
48-04,48,7,307.836,66.991,0.0,0
48-05,48,7,285.9746,64.4188,0.0,0
48-06,48,7,263.9827,54.8202,0.0,1
48-07,48,7,248.8491,37.9423,0.0,3
48-08,48,7,255.1363,40.0494,0.0,0
48-09,48,7,2391.9703,554.0335,0.0,2
48-10,48,7,21.4332,2.2974,0.0,3
48-11,48,7,9.9484,0.4437,0.0,5
49-01,49,5,199.5597,66.1685,0.0,0
49-02,49,4,111.3083,37.7097,0.0,0
50-01,50,2,79.8642,47.5399,31.7062,1
51-01,51,7,359.3812,58.2986,0.0,2
51-02,51,6,273.9668,82.2023,0.0,1
51-03,51,5,275.2341,92.1515,0.0,1
51-04,51,5,21.3776,6.1725,0.0,2
53-01,53,7,363.8805,71.3264,0.0,1
53-02,53,7,306.3938,50.8639,0.0,0
53-03,53,6,199.5446,63.5394,0.0,0
54-01,54,5,241.0305,77.3918,0.0,0
55-01,55,6,302.8637,88.2461,0.0,1
55-02,55,5,221.1294,67.708,0.0,0
55-03,55,5,157.7153,61.0986,0.0,1
56-01,56,2,68.5225,36.0632,25.2457,0
